stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
8570,8570, Trentham School - Fergusson Drive (opposite),Trentham School,-41.12967042,175.0463687,7,,0,,Pacific/Auckland
7951,7951, Buckley Road (near 108),BuckleyRd at 108,-41.33689713,174.7827608,3,,0,,Pacific/Auckland
7548,7548, Cog Park (Opposite),Cog Park,-41.30460136,174.8006834,2,,0,,Pacific/Auckland
4526,4526, Wood and Kempton Street,Wood-KemptonSt,-41.08071075,175.4545725,12,,0,,Pacific/Auckland
3412,3412, Bracken Road at Trebann Street (near 45),BrackenRd at Trebann,-41.22089144,174.8225522,3,,0,,Pacific/Auckland
3754,3754, Kentwood Drive (near 14),KentwoodDr at 14,-41.21787414,174.8310573,3,,0,,Pacific/Auckland
8615,8615, Timberlea - Norana Road (near 126),Timberlea - Norana Rd (near 126),-41.10281891,175.10686,7,,0,,Pacific/Auckland
6514,6514, Oriental Parade at Freyberg Pool,OrientalPd at Freyburg,-41.29093284,174.7903459,1,,0,,Pacific/Auckland
5139,5139, Cardinal McKeefry School - Wilton Rd (opposite),Cardinal McKeefrey,-41.27524886,174.7560091,2,,0,,Pacific/Auckland
6024,6024, Crawford Road at Duncan Terrace,Crawford at Duncan,-41.3157728,174.791623,2,,0,,Pacific/Auckland
1223,1223, Kapiti Road at Tudor Court (Opposite),KapitiRd at TudorCt,-40.89565596,174.9846513,9,,0,,Pacific/Auckland
2924,2924, Pikarere Street at Rakihau Place (near 73),PikarereSt at 73,-41.11290421,174.8275411,6,,0,,Pacific/Auckland
7214,7214, Pirie Street at Porritt Avenue (near 66),PirieSt at Porritt,-41.29838795,174.7858918,1,,0,,Pacific/Auckland
7022,7022, Constable Street at Coromandel St,ConstableSt at 123,-41.31269776,174.7866408,2,,0,,Pacific/Auckland
8376,8376, Stokes Valley Road (near 482),StokesVlyRd at 482,-41.19092313,174.9830758,6,,0,,Pacific/Auckland
9288,9288, Sladden Street (near 42),SladdenSt at 42,-41.19553549,174.9517099,5,,0,,Pacific/Auckland
3234,3234, Westchester Drive at Waverton Terrace,WestchesterDr at 179,-41.20623688,174.8036588,3,,0,,Pacific/Auckland
6136,6136, Humber Street at The Parade,HumberSt at TheParade,-41.34050473,174.7707884,3,,0,,Pacific/Auckland
3820,3820, Kanpur Road (near 45),Kanpur at 45,-41.2376428,174.7940215,3,,0,,Pacific/Auckland
9150,9150, Melling Station (bus stop),Melling Station,-41.20351255,174.9056732,4,,0,,Pacific/Auckland
8242,8242, Molesworth Street at High Street (near 144),MolesworthSt at 144,-41.16936453,174.9652368,5,,0,,Pacific/Auckland
9736,9736, Seaview Road (near 105),SeaviewRd at 105,-41.2486154,174.9102218,4,,0,,Pacific/Auckland
7023,7023, Crawford Road at Wellington Road (Opposite),Crawford at Wellington,-41.31346538,174.7894094,2,,0,,Pacific/Auckland
7269,7269, Nevay Road (Opposite 16),NevayRd at 16,-41.31069648,174.8280383,3,,0,,Pacific/Auckland
8580,8580, Upper Hutt Station - Stop B,Upper Hutt Stn-B,-41.12583993,175.0709874,7,,0,,Pacific/Auckland
9217,9217, Major Drive at Becks Close (near 207),MajorDrv at Becks,-41.17444046,174.9367783,5,,0,,Pacific/Auckland
8117,8117, High Street at City Nissan,HighSt at CityNissan,-41.20671213,174.9082707,4,,0,,Pacific/Auckland
8543,8543, Rimutaka Street at Holdsworth Avenue (near 39),RimutakaSt at 39,-41.12936227,175.0332552,7,,0,,Pacific/Auckland
4116,4116, Grant Road at Newman Terrace (near 35),GrantRd at Newman,-41.2693222,174.7782944,1/2,,0,,Pacific/Auckland
8584,8584, Fergusson Drive at Kashmir Ave (near 1016),FergussonDr at 1016,-41.12103551,175.0808809,7,,0,,Pacific/Auckland
8505,8505, California Drive at Tacoma Drive,CaliforniaDr at Tacoma,-41.10694059,175.0832938,7,,0,,Pacific/Auckland
7731,7731, Halifax Street (near 24),HalifaxSt at 24,-41.32419009,174.7656866,2,,0,,Pacific/Auckland
5410,5410, Cockayne Road at Setsan Way (near 196),CockayneRd at 196,-41.25263441,174.7798706,3,,0,,Pacific/Auckland
6949,6949, Buckley Road (near 45),BuckleyRd at 45,-41.332919,174.7837278,3,,0,,Pacific/Auckland
1768,1768, Otaki Community Health Centre,Otaki Health Ctr,-40.75633128,175.1491834,13,,0,,Pacific/Auckland
9284,9284, Rata Street School (near 76),RataSt at 76,-41.19984156,174.9580392,5,,0,,Pacific/Auckland
6517,6517, Oriental Parade at Grass Street,OrientalPde at Grass,-41.2907498,174.796312,1,,0,,Pacific/Auckland
6080,6080, Miramar Avenue at Tauhinu Road,MaramarAv at Tauhinu,-41.31498596,174.8131054,3,,0,,Pacific/Auckland
8265,8265, Judd Crescent at Willcox Grove,JuddCres at Wilcox,-41.21350335,174.9491428,5,,0,,Pacific/Auckland
2105,2105, Trust Porirua Park - Mungavin Avenue (Opposite),Trust Porirua Park,-41.14297234,174.8567343,5,,0,,Pacific/Auckland
4931,4931, Mairangi Road (near 159),MairangiRd at 159,-41.26855217,174.7639476,2,,0,,Pacific/Auckland
2870,2870, Takapuwahia Drive at Te Hiko Street (near 55),TakapuwhaiaDr at 55,-41.12463684,174.8319623,5,,0,,Pacific/Auckland
6518,6518, Oriental Parade (Opposite 324),OrientalPd at 324,-41.28938252,174.7973493,1,,0,,Pacific/Auckland
2866,2866, Titahi Bay Road at Whanga Cres Walkway (Opposite),TitahiBayRd at Walkway,-41.11930921,174.8391972,5/6,,0,,Pacific/Auckland
8981,8981, Wise Street at Thirlmere Street (near 21),WiseSt at Thirlmere,-41.25282672,174.9513858,5,,0,,Pacific/Auckland
9061,9061, Maungaraki Road at Otamarau Gr (near 1),Maungaraki at Otamarau,-41.20384136,174.8746742,4,,0,,Pacific/Auckland
2778,2778, Warspite Avenue (near 431),WarspiteAve at 431,-41.12209656,174.8721071,6,,0,,Pacific/Auckland
8502,8502, Totara Park Road at Clouston Park Road (near 3,TotaraPkRd at 36,-41.11669945,175.0815777,7,,0,,Pacific/Auckland
2534,2534, Leeward Drive at Mercury Way,LeewardDr at Mercury,-41.10921571,174.8831739,6,,0,,Pacific/Auckland
8017,8017, Jackson Street at Aurora Street,JacksonSt at Auroa,-41.22753391,174.8854921,4,,0,,Pacific/Auckland
6933,6933, View Road (near 33),ViewRd at 33,-41.33487719,174.7893238,3,,0,,Pacific/Auckland
1510,1510, Sylvan Avenue at Belvedere Avenue (near 62),SylvanAve at Belvedere,-40.86891955,175.0607431,10,,0,,Pacific/Auckland
6163,6163, Houghton Bay - The Esplanade (near 86),TheEsplande at 86,-41.341733,174.784566,3,,0,,Pacific/Auckland
7328,7328, Onepu Road at Endeavour Street (near 96),OnepuRd at Endeavour,-41.32311679,174.7953809,3,,0,,Pacific/Auckland
4508,4508, Jellicoe and Reading Street,Jellicoe-ReadingSt,-41.08021719,175.465029,12,,0,,Pacific/Auckland
6070,6070, Karaka Bay Road at Pretoria Road (near 465),Karaka Bay at 465,-41.3000082,174.8318007,3,,0,,Pacific/Auckland
9735,9735, Seaview Road - Mobil Terminal (Opposite),SeaviewRd at Mobil,-41.24604282,174.910131,4,,0,,Pacific/Auckland
8544,8544, Rimutaka Street at Merton Street,RimutakaSt at Merton,-41.12906593,175.036735,7,,0,,Pacific/Auckland
2852,2852, Downes Street near Dimock Street,Downes St near Dimock St,-41.10587266,174.8448517,6,,0,,Pacific/Auckland
7220,7220, Kupe Street at Moxham Avenue,KupeSt at Moxham,-41.31000594,174.7922648,2,,0,,Pacific/Auckland
6769,6769, Karepa Street at Mitchell Street,KarepaSt at Mitchell,-41.30737327,174.7580655,2,,0,,Pacific/Auckland
2008,2008, Lyttelton Avenue - Countdown (opposite),Lyttelton Ave-Countdown,-41.13386505,174.8405131,5,,0,,Pacific/Auckland
5911,5911, The Terrace at Bolton Street (near 25),TheTerrace at Bolton,-41.27981413,174.7754748,1,,0,,Pacific/Auckland
7042,7042, Seatoun Park - Hector Street,Seatoun Park,-41.32536278,174.8346616,3,,0,,Pacific/Auckland
2604,2604, Paremata Road (near 132),ParemataRd at 132,-41.10346078,174.8770553,6,,0,,Pacific/Auckland
7072,7072, Scorching Bay,Scorching Bay,-41.29640642,174.8332161,3,,0,,Pacific/Auckland
5461,5461, Cashmere Avenue (near 57),CashmereAve at 57,-41.24519081,174.7951827,3,,0,,Pacific/Auckland
9066,9066, St Aidan's Church (near 211),MiromiroRd at StAidans,-41.20049362,174.8866237,4,,0,,Pacific/Auckland
2003,2003, Porirua Station - Stop C,Porirua Stn-C,-41.1379647,174.8432489,5,,0,,Pacific/Auckland
8422,8422, Gallipoli Road (near 7),GallipoliRd at 7,-41.14359018,175.0334565,6,,0,,Pacific/Auckland
3430,3430, Guadeloupe Crescent at Mandeville Cres,Guadaloupe at Mandevil,-41.20920031,174.8213927,3,,0,,Pacific/Auckland
6258,6258, Kaikoura Street at Tamahine Street (near 49),KaikouraSt at Tamahine,-41.30390593,174.8188901,3,,0,,Pacific/Auckland
3080,3080, Bassett Road at Angell St (near 18),BassettRd at Angell,-41.21905755,174.8074705,3,,0,,Pacific/Auckland
8061,8061, Maungaraki Road at Otamarau Gr (near 308),MaungarakiRd at 308,-41.20392945,174.874796,4,,0,,Pacific/Auckland
1804,1804, SH53 at Te Maire Road (hail and ride),SH53 at TeMaireRd,-41.17390718,175.4002364,12,,0,,Pacific/Auckland
8576,8576, Wilson Street (Criterion Lane),WilsonST at Criterion,-41.1252302,175.0680295,7,,0,,Pacific/Auckland
3528,3528, Somes Crescent at Dress Circle (near 10),Somes at DressCircle,-41.22734655,174.8301285,3,,0,,Pacific/Auckland
9840,9840, York Bay (near 305),York Bay,-41.26396833,174.9100566,5,,0,,Pacific/Auckland
3770,3770, Kenmore Street (near 6),KenmoreSt at 6,-41.22857191,174.8267027,3,,0,,Pacific/Auckland
9963,9963, Wellington Road at Dover Road (near 83),WellingtonRd at Dover,-41.24951274,174.9449618,5,,0,,Pacific/Auckland
7263,7263, Nevay Road (near 198),NevayRd at 198,-41.29853083,174.8284151,3,,0,,Pacific/Auckland
2834,2834, Dimock Street (near 99),Dimock at 99,-41.10136333,174.8452018,6,,0,,Pacific/Auckland
8551,8551, Shakespeare Avenue (near 49),ShakespeareAv at 49,-41.12447236,175.0448969,7,,0,,Pacific/Auckland
1756,1756, Ngaio Street at Manuka Street,NgaioSt at Manuka,-40.73963633,175.1216445,13,,0,,Pacific/Auckland
9157,9157, Ludlam Crescent at Wai-iti Crescent (near 41),LudlamCres at Wai-iti,-41.22051028,174.9072403,4,,0,,Pacific/Auckland
8964,8964, Wellington Road at Dublin Street (near 128),WellingtonRd at Dublin,-41.24710016,174.9438162,5,,0,,Pacific/Auckland
6144,6144, Murchison Street at Jordan Street,MurchisonSt at Jordan,-41.33673785,174.7638744,3,,0,,Pacific/Auckland
6960,6960, Island Bay Shops (Medway Street),Island Bay Shops,-41.33478363,174.7727471,3,,0,,Pacific/Auckland
7062,7062, Worser Bay - Marine Parade (Opposite 109),MarinePde at 109,-41.31793768,174.8283555,3,,0,,Pacific/Auckland
9918,9918, Hine Road at Homedale Road (near 21),HineRd at Homedale,-41.27614021,174.9575724,5,,0,,Pacific/Auckland
4386,4386, Duthie Street at Hurman Street,DuthieSt at Hurman,-41.2891624,174.7473063,3,,0,,Pacific/Auckland
9315,9315, Logie Street (near 14),LogieSt at 14,-41.17427157,174.9784965,6,,0,,Pacific/Auckland
7048,7048, Breaker Bay Road at Flax Bay (near 136),BreakerBayRd at Flax,-41.33552906,174.824072,3,,0,,Pacific/Auckland
8096,8096, Korokoro - Singers Road,Singers Road,-41.22049129,174.8644133,4,,0,,Pacific/Auckland
9158,9158, Woburn Road at Hutt Recreation Ground (opposit,WoburnRd at RecGround,-41.21731463,174.9044038,4,,0,,Pacific/Auckland
7749,7749, Short Street at Moffitt Street,ShortSt at Moffitt,-41.3127742,174.7700375,2,,0,,Pacific/Auckland
7992,7992, Haywards Hill Road (Opposite Substation),Haywards-Substation,-41.14887375,174.9784309,6,,0,,Pacific/Auckland
1294,1294, Paraparaumu Medical Centre - Kapiti Rd,MedicalCtr-KapitiRd,-40.9090738,175.0004875,9,,0,,Pacific/Auckland
TALA,TALA, Talavera - Cable Car Station,Talavera-CableC,-41.28479274,174.7712854,1,,0,,Pacific/Auckland
1775,1775, Otaki Station - Arthur Street,Otaki Stn-BusStop,-40.76283454,175.1562026,13,,0,,Pacific/Auckland
SALA,SALA, Salamanca - Cable Car Station,Salamanca-CableC,-41.28505357,174.769562,1,,0,,Pacific/Auckland
5025,5025, Hutt Road at Sar Street,HuttRd at Sar,-41.2671097,174.7815769,1,,0,,Pacific/Auckland
4315,4315, Glenmore Street at Orangi Kaupapa Rd (near 108,GlenmoreSt at Orangi,-41.28344091,174.7621992,2,,0,,Pacific/Auckland
9692,9692, Akatarawa Road - Harcourt Park,Harcourt Park,-41.09916945,175.094598,7,,0,,Pacific/Auckland
6234,6234, Park Road at Byron Street (near 45),ParkRd at Byron,-41.3141022,174.8177401,3,,0,,Pacific/Auckland
3016,3016, Branscombe Street (near 5),BranscombeSt at 5,-41.21590044,174.8020157,3,,0,,Pacific/Auckland
8420,8420, Pinehill Crescent (near 21),PinehillCres at 21,-41.14476707,175.0280117,6,,0,,Pacific/Auckland
9326,9326, The Glen - 100 Horoeka Street,TheGlen at 100Horoeka,-41.17498638,174.9944922,6,,0,,Pacific/Auckland
4944,4944, Moana Road at Disley Street (opp 61),MoanaRd at Disley,-41.29047216,174.7559397,2,,0,,Pacific/Auckland
3904,3904, Middleton Road (near 409),MiddletonRd at 409,-41.19563331,174.8239178,4,,0,,Pacific/Auckland
9355,9355, Hill Road at Foster Crescent (opp 50),HillRd at Foster,-41.18827244,174.9229971,5,,0,,Pacific/Auckland
5450,5450, Ottawa Road at Awarua Street,OttawaRd at Awarua,-41.24812765,174.7745487,3,,0,,Pacific/Auckland
1850,1850, Masterton - Queen Street (Tranzit),Masterton-Tranzit,-40.95329822,175.6559681,14,,0,,Pacific/Auckland
1920,1920, Main Street at Papawai Road,MainSt at Papawai,-41.08667851,175.4534852,12,,0,,Pacific/Auckland
1120,1120, Mazengarb Road at The Avenue (near 72),MazengarbRd at 72,-40.88564774,175.0008498,9,,0,,Pacific/Auckland
9176,9176, Bell Road at Waikare Avenue (near 80),BellRd at Waikare,-41.22546484,174.9126337,4,,0,,Pacific/Auckland
4449,4449, Ngaio Town Hall - Ottawa Road (Opposite),Ngaio Town Hall,-41.25011915,174.7735962,3,,0,,Pacific/Auckland
9530,9530, Miro Street at McHardie Street (near 44),MiroSt at 44,-41.13191355,175.0519185,7,,0,,Pacific/Auckland
WAIK,WAIK, Waikanae Station,Waikanae Stn,-40.876614,175.065931,10,,0,,Pacific/Auckland
5930,5930, Pembroke Road (near 203),PembrokeRd at 203,-41.27064127,174.76281,2,,0,,Pacific/Auckland
4343,4343, Sunshine Avenue at Percy Dyett Drive (near 18),SunshineAve at Percy,-41.28371723,174.7259384,3,,0,,Pacific/Auckland
4316,4316, Glenmore Street at The Rigi,GlenmoreSt at TheRigi,-41.28575022,174.7584401,2,,0,,Pacific/Auckland
4134,4134, Otari-Wilton's Bush (Otari School),Otari-Wiltons Bush,-41.26820968,174.7568948,2,,0,,Pacific/Auckland
3774,3774, Link Road (near 54),LinkRd at 54,-41.22816713,174.8238281,3,,0,,Pacific/Auckland
8554,8554, McLeod Street at Mary Crescent (near 79),McLeodSt at 79,-41.1186378,175.053887,7,,0,,Pacific/Auckland
2528,2528, Postgate Drive at Staithes Drive North (near 3,PostgateDr at 39,-41.11157795,174.8819314,6,,0,,Pacific/Auckland
1570,1570, Te Moana Road (near 311),TeMoanaRd at 311,-40.87740124,175.0447479,10,,0,,Pacific/Auckland
8991,8991, Jellicoe Street at Naples Street,JellicoeSt at Naples,-41.2193342,175.458439,13,,0,,Pacific/Auckland
9294,9294, Eastern Hutt Rd at Peterkin St South (near 10),EasternHuttRd at 10,-41.18823015,174.9575739,5,,0,,Pacific/Auckland
3842,3842, West Park School - Kipling Street,West Park School,-41.22618665,174.7976522,3,,0,,Pacific/Auckland
7290,7290, Tannadyce Street (near 87),TannadyceSt at 87,-41.3275684,174.8262397,3,,0,,Pacific/Auckland
2100,2100, Mungavin Park - Mungavin Avenue,Mungavin Park,-41.13928107,174.8510303,5,,0,,Pacific/Auckland
7026,7026, Kilbirnie Shops - Stop A,Kilbirnie Shops-A,-41.31804556,174.7953638,2/3,,0,,Pacific/Auckland
2011,2011, Lyttelton Avenue at Walton Leigh Avenue,LytteltonAve at Walton,-41.13779797,174.8424102,5,,0,,Pacific/Auckland
9842,9842, Mahina Bay (near 445),Mahina Bay,-41.2702159,174.9080898,5,,0,,Pacific/Auckland
1875,1875, Third Street at Lakeview School (near 10),ThirdSt at 10,-40.93968892,175.6719326,14,,0,,Pacific/Auckland
1908,1908, Revans Street at Waite Street,RevansSt at Waite,-41.12199801,175.3315224,11,,0,,Pacific/Auckland
8527,8527, Ararino Street at Ranfurly Street (near 61),ArarinoSt at 61,-41.13560012,175.042145,7,,0,,Pacific/Auckland
8414,8414, Field Street at Kurth Crescent,FieldSt at Kurth,-41.15281825,175.0106228,6,,0,,Pacific/Auckland
3468,3468, Bracken Road (near 30),BrackenRd at 30,-41.22151223,174.8231659,3,,0,,Pacific/Auckland
8101,8101, Kings Crescent at Pretoria Street (near 84),KingsCres at Pretoria,-41.20796757,174.9140322,4,,0,,Pacific/Auckland
9132,9132, Cornwall Street at RSA,CornwallSt at RSA,-41.21075355,174.9089845,4,,0,,Pacific/Auckland
7020,7020, Constable Street (near 14),ConstableSt at 14,-41.31369064,174.7806946,2,,0,,Pacific/Auckland
7148,7148, Happy Valley Road (near 137),HappyValleyRd at 137,-41.33735121,174.7591106,3,,0,,Pacific/Auckland
8143,8143, Waiwhetu Road at Guthrie Street,WaiwhetuRd at Guthrie,-41.22069805,174.9176244,4,,0,,Pacific/Auckland
9312,9312, Holborn Drive at Shaftsbury Grove,Holborn at Shaftsbury,-41.17139064,174.9741809,6,,0,,Pacific/Auckland
6286,6286, Seatoun Heights Road at Tio Tio Road,SeatounHgtsRd at 4,-41.32317226,174.8270749,3,,0,,Pacific/Auckland
6235,6235, Park Road at Brussels Street (near 63),ParkRd at Brussels,-41.31309675,174.8186678,3,,0,,Pacific/Auckland
7089,7089, Ira Street at Broadway (near 5),IraSt at Broadway,-41.32433374,174.8200557,3,,0,,Pacific/Auckland
7535,7535, Hataitai Village (near 22),Hataitai Village,-41.30427902,174.7951305,2,,0,,Pacific/Auckland
9623,9623, Plateau Road (near 91),PlateauRd at 91,-41.09633621,175.1360621,8,,0,,Pacific/Auckland
1516,1516, Waikanae Park Pool (Opposite),Waikanae Park Pool (Opp),-40.87384325,175.0523518,10,,0,,Pacific/Auckland
9064,9064, Oakleigh Street at Dowse Drive (near 4),OakleighSt at Dowse,-41.20184377,174.8811765,4,,0,,Pacific/Auckland
7722,7722, Washington Avenue (near 104),WashingtonAv at 104,-41.30787742,174.7666087,2,,0,,Pacific/Auckland
9424,9424, Stafford Street (near 5),StaffordSt at 5,-41.13935698,175.0334448,6,,0,,Pacific/Auckland
1950,1950, Masterton - Queen Street (opposite Tranzit),Masterton-Tranzit,-40.95357365,175.6557416,14,,0,,Pacific/Auckland
7928,7928, Hornsey Road at Sunglow Avenue (near 49),HornseyRd at Sunglow,-41.32769513,174.7868967,3,,0,,Pacific/Auckland
3928,3928, Kenepuru Hospital - Ambulance Drive,Kenepuru Hospital,-41.14640371,174.8337142,5,,0,,Pacific/Auckland
2850,2850, Dimock Street (near 74),Dimock at 74,-41.10452215,174.8448139,6,,0,,Pacific/Auckland
4912,4912, The Terrace at Aurora Terrace (near 70),TheTerrace at Aurora,-41.28135208,174.7750388,1,,0,,Pacific/Auckland
2346,2346, Champion Street at Gloucester St (near 178),ChampionSt at 178,-41.13899129,174.8634134,5,,0,,Pacific/Auckland
9919,9919, Hine Road (near 49),HineRd at 49,-41.275179,174.9611254,5,,0,,Pacific/Auckland
2318,2318, Sievers Grove (near 216),SieversGr at 216,-41.14589364,174.8616062,5,,0,,Pacific/Auckland
1842,1842, High Street Masterton (near 142),HighSt-Masterton,-40.96147296,175.6333644,14,,0,,Pacific/Auckland
1884,1884, Mitre 10 Mega - Ngaumutawa Road,Mitre10 at NgaumutawaR,-40.94804045,175.634974,14,,0,,Pacific/Auckland
6996,6996, Paremata Haywards Rd at Moonshine Rd,Haywards at Moonshine,-41.11658433,174.9522763,6,,0,,Pacific/Auckland
2726,2726, Discovery Drive (near 109),DiscoveryDr at 109,-41.11606233,174.8995678,6,,0,,Pacific/Auckland
3262,3262, Ngauranga - Hutt Road (Opposite motorway),Ngauranga-HuttRd,-41.24752696,174.8127902,3,,0,,Pacific/Auckland
6219,6219, Kilbirnie School - Moxham Avenue,MoxhamAve at School,-41.30879333,174.7925706,2,,0,,Pacific/Auckland
1100,1100, Kapiti Coast District Council,Kapiti Council,-40.91540812,175.0040033,9,,0,,Pacific/Auckland
2144,2144, Warspite Avenue at Conclusion St (near 394),WarspiteAve at 394,-41.12209549,174.8777055,6,,0,,Pacific/Auckland
2104,2104, Mungavin Avenue (near 69),MungavinAve at 69,-41.14128091,174.8554951,5,,0,,Pacific/Auckland
1825,1825, Ahikouka - SH2 at Ahikouka Rd,SH2 at AhikoukaRd,-41.06404109,175.4884633,13,,0,,Pacific/Auckland
9255,9255, High Street at Farmer Crescent (near 1341),HighSt at Farmer,-41.17042858,174.9662223,5,,0,,Pacific/Auckland
2126,2126, Warspite Avenue at Penguin Gr (near 335),WarspiteAve at 335,-41.12465396,174.8809947,6,,0,,Pacific/Auckland
1877,1877, Opaki Road at Jordan Terrace,OpakiRd at Jordan,-40.94307064,175.6698121,14,,0,,Pacific/Auckland
2736,2736, Joseph Banks Drive at The Masthead (near 51),JosephBanksDr at 51,-41.10826015,174.9083937,6,,0,,Pacific/Auckland
6010,6010, Basin Reserve (school stop),Basin Reserve,-41.30117455,174.7812852,1,,0,,Pacific/Auckland
5912,5912, The Terrace at Aurora Terrace (near 85),TheTerrace at Aurora,-41.28144027,174.7751606,1,,0,,Pacific/Auckland
3480,3480, Stewart Drive (near 103),StewartDr at 103,-41.22221063,174.8131643,3,,0,,Pacific/Auckland
4362,4362, Parklands Drive at Landsdowne Terrace (near 18,ParklandsDr at 18,-41.29065352,174.7260888,3,,0,,Pacific/Auckland
2762,2762, Whitby Lakes (Upper Lake),Whitby Lakes-Upper,-41.11905309,174.8929839,6,,0,,Pacific/Auckland
9607,9607, Topaz Street (Opposite 16),TopazSt at 16,-41.09616248,175.1112908,7,,0,,Pacific/Auckland
8329,8329, Glen Road at Takanini Grove,GlenRd at Takanini,-41.16905284,174.9840669,6,,0,,Pacific/Auckland
7918,7918, John Street at Adelaide Road (near 11),JohnSt at Adelaide,-41.30717353,174.7769337,2,,0,,Pacific/Auckland
6331,6331, Onepu Road at Apu Crescent (near 181),OnepuRd at ApuRd,-41.32733309,174.7954049,3,,0,,Pacific/Auckland
6047,6047, Breaker Bay Road (Opposite 124),BreakerBayRd at 124,-41.33433213,174.8257117,3,,0,,Pacific/Auckland
9526,9526, Trentham Station - Ararino Street (near 56),Trentham Station,-41.13709535,175.0390937,6/7,,0,,Pacific/Auckland
3074,3074, Branscombe Street at Ohariu Road (near 2),BranscombeSt at Oahriu,-41.2159023,174.8018965,3,,0,,Pacific/Auckland
8328,8328, The Glen - Horoeka Street at Glen Road (near 5,TheGlen at 5HoroekaSt,-41.17088703,174.9867388,6,,0,,Pacific/Auckland
9415,9415, Field Street (near 8),Field St (near 8),-41.149328,175.009283,6,,0,,Pacific/Auckland
1432,1432, Menin Road at Renown Road (near 10),MeninRd at Renown,-40.9282343,174.9792054,9,,0,,Pacific/Auckland
8274,8274, Waddington Drive at Keys Street (near 98),WaddingtonDr at 98,-41.20656927,174.9490562,5,,0,,Pacific/Auckland
5394,5394, Beauchamp Street at Tisdall Street (near 60),BeauchampSt at 60,-41.28910709,174.7390648,3,,0,,Pacific/Auckland
8839,8839, Marine Drive near Lowry Bay,Marine Dr near Lowry Bay,-41.25753474,174.9123756,5,,0,,Pacific/Auckland
1134,1134, Te Kupe Road at Watson Drive (Sea Scouts),TeKupeRd at Watson,-40.88037747,174.9930956,9,,0,,Pacific/Auckland
1860,1860, Masterton Recreation Centre,Masterton Rec Ctr,-40.94763312,175.6672638,14,,0,,Pacific/Auckland
5927,5927, Pembroke Road at Cheshire Street (near 67),PembrokeRd at 67,-41.27619004,174.759258,2,,0,,Pacific/Auckland
7018,7018, Riddiford Street at Hall St,RiddifordSt at HallSt,-41.31110551,174.7789518,2,,0,,Pacific/Auckland
4123,4123, Wadestown Shops (near 98),Wadestown Shops,-41.26181268,174.7746288,2,,0,,Pacific/Auckland
7567,7567, Roseneath Terrace at Thane Road (near 8),RoseneathTce at Thane,-41.29314341,174.7987662,2,,0,,Pacific/Auckland
2752,2752, James Cook Drive (near 35),JamesCook at 35,-41.11378012,174.9014076,6,,0,,Pacific/Auckland
6134,6134, The Parade at Humber Street (near 311),TheParade at Humber,-41.34076563,174.771393,3,,0,,Pacific/Auckland
7155,7155, The Esplanade (Opposite 432),TheEsplanade at 432,-41.34810414,174.7627469,3,,0,,Pacific/Auckland
1302,1302, Rimu Road- Rimu Village (near 70),RimuRd at 70,-40.92156156,174.9971828,9,,0,,Pacific/Auckland
9306,9306, Holborn Drive (near 75),HolbornDr at 75,-41.16361056,174.9784952,6,,0,,Pacific/Auckland
3522,3522, Glanmire Road at Turville Cres (near 85),GlanmireRd at Turville,-41.22888928,174.8237288,3,,0,,Pacific/Auckland
5135,5135, Wilton Park - Wilton Road (near 185),Wilton Park,-41.26970901,174.7552706,2,,0,,Pacific/Auckland
4410,4410, Cockayne Road at Setsan Way (near 205),CockayneRd at Setsan,-41.25273182,174.7793958,3,,0,,Pacific/Auckland
8009,8009, Cuba Street at Burnham Street (near 150),CubaSt at Burnham,-41.21953424,174.8893617,4,,0,,Pacific/Auckland
4130,4130, Wilton Road at Warwick Street (near 122),WiltonRd at Warwick,-41.26797856,174.7602313,2,,0,,Pacific/Auckland
9118,9118, High Street at Melling Road,HighSt at Melling,-41.20503227,174.9117998,4,,0,,Pacific/Auckland
8509,8509, California Drive at Brightwater Cres,CaliforniaRd at 61,-41.10974582,175.0875507,7,,0,,Pacific/Auckland
6046,6046, Breaker Bay Road at Eve Bay,BreakerBayRd at EveBay,-41.33288404,174.8261492,3,,0,,Pacific/Auckland
4935,4935, Norwich Street at Mairangi Road (near 2),MairangiRd at 2,-41.26437028,174.7664613,2,,0,,Pacific/Auckland
8157,8157, Ludlam Crescent at Wai-iti Crescent (near 28),LudlamCres at Wai-iti,-41.22077839,174.9073674,4,,0,,Pacific/Auckland
9018,9018, Jackson Street at Patrick Street (near 389),JacksonSt-PatrickSt,-41.2282953,174.8884967,4,,0,,Pacific/Auckland
3210,3210, Halswater Drive,HalswaterDr at Dormar,-41.20773958,174.8112141,3,,0,,Pacific/Auckland
7034,7034, Broadway at Crawford Green (near 426),Broadway at Crawford,-41.32526068,174.8145042,3,,0,,Pacific/Auckland
8503,8503, Totara Park Bridge (near 68),Totara Park Bridge,-41.11211698,175.0809565,7,,0,,Pacific/Auckland
6255,6255, Akaroa Drive at Waiwera Cres (near 21),AkaroaDr at Waiwera,-41.30834352,174.817032,3,,0,,Pacific/Auckland
2154,2154, Warspite Avenue (near 134),WarspiteAve at 134,-41.13513652,174.8789114,6,,0,,Pacific/Auckland
1620,1620, Huiawa Street at Hona Street,HuiawaSt at Hona,-40.8629091,175.0288778,10,,0,,Pacific/Auckland
